video,label,frame,verdict,score
test/attack/4.mp4,attack,26,spoof,0.0051
test/attack/4.mp4,attack,39,spoof,0.0002
test/attack/4.mp4,attack,52,spoof,0.0006
test/attack/4.mp4,attack,65,spoof,0.0181
test/attack/4.mp4,attack,78,spoof,0.0031
test/attack/4.mp4,attack,92,spoof,0.0693
test/attack/4.mp4,attack,105,spoof,0.0002
test/attack/4.mp4,attack,118,spoof,0.0
test/attack/4.mp4,attack,131,spoof,0.0
test/attack/4.mp4,attack,144,spoof,0.0
test/attack/4.mp4,attack,157,spoof,0.0
test/attack/4.mp4,attack,171,spoof,0.0037
test/attack/4.mp4,attack,184,spoof,0.0003
test/attack/4.mp4,attack,197,spoof,0.0064
test/attack/4.mp4,attack,210,spoof,0.0265
test/attack/4.mp4,attack,223,spoof,0.0169
test/attack/4.mp4,attack,236,spoof,0.0428
test/attack/4.mp4,attack,250,spoof,0.065
test/attack/40.mp4,attack,0,spoof,0.4241
test/attack/40.mp4,attack,12,spoof,0.4945
test/attack/40.mp4,attack,25,spoof,0.4975
test/attack/40.mp4,attack,37,spoof,0.4845
test/attack/40.mp4,attack,50,spoof,0.7993
test/attack/40.mp4,attack,63,spoof,0.4884
test/attack/40.mp4,attack,75,spoof,0.674
test/attack/40.mp4,attack,88,real,0.9633
test/attack/40.mp4,attack,101,real,0.8748
test/attack/40.mp4,attack,113,real,0.9908
test/attack/40.mp4,attack,126,real,0.9971
test/attack/40.mp4,attack,138,spoof,0.53
test/attack/40.mp4,attack,151,real,0.9206
test/attack/40.mp4,attack,164,real,0.9892
test/attack/40.mp4,attack,176,real,0.9447
test/attack/40.mp4,attack,189,spoof,0.8389
test/attack/40.mp4,attack,202,real,0.8831
test/attack/40.mp4,attack,214,spoof,0.6679
test/attack/40.mp4,attack,227,spoof,0.5405
test/attack/40.mp4,attack,240,real,0.9298
test/attack/41.mp4,attack,0,spoof,0.1803
test/attack/41.mp4,attack,18,too_small,
test/attack/41.mp4,attack,36,too_small,
test/attack/41.mp4,attack,55,too_small,
test/attack/41.mp4,attack,73,too_small,
test/attack/41.mp4,attack,91,too_small,
test/attack/41.mp4,attack,110,too_small,
test/attack/41.mp4,attack,128,too_small,
test/attack/41.mp4,attack,146,spoof,0.0068
test/attack/41.mp4,attack,165,too_small,
test/attack/41.mp4,attack,183,spoof,0.0503
test/attack/41.mp4,attack,202,spoof,0.0393
test/attack/41.mp4,attack,220,real,0.8919
test/attack/41.mp4,attack,238,real,0.9523
test/attack/41.mp4,attack,257,real,0.8985
test/attack/41.mp4,attack,275,real,0.9516
test/attack/41.mp4,attack,293,spoof,0.5064
test/attack/41.mp4,attack,312,spoof,0.5057
test/attack/41.mp4,attack,330,spoof,0.4621
test/attack/41.mp4,attack,349,spoof,0.4767
test/attack/42.mp4,attack,0,spoof,0.0
test/attack/42.mp4,attack,15,spoof,0.0003
test/attack/42.mp4,attack,31,spoof,0.0
test/attack/42.mp4,attack,46,spoof,0.0
test/attack/42.mp4,attack,62,spoof,0.0006
test/attack/42.mp4,attack,77,spoof,0.0042
test/attack/42.mp4,attack,93,spoof,0.0206
test/attack/42.mp4,attack,108,spoof,0.0448
test/attack/42.mp4,attack,124,spoof,0.0041
test/attack/42.mp4,attack,139,spoof,0.0366
test/attack/42.mp4,attack,155,spoof,0.3652
test/attack/42.mp4,attack,170,spoof,0.0959
test/attack/42.mp4,attack,186,spoof,0.4489
test/attack/42.mp4,attack,201,spoof,0.5074
test/attack/42.mp4,attack,217,spoof,0.8414
test/attack/42.mp4,attack,232,real,0.9384
test/attack/42.mp4,attack,248,real,0.9856
test/attack/42.mp4,attack,263,real,0.8744
test/attack/42.mp4,attack,279,spoof,0.0332
test/attack/42.mp4,attack,295,spoof,0.0678
test/attack/43.mp4,attack,0,spoof,0.0002
test/attack/43.mp4,attack,23,spoof,0.008
test/attack/43.mp4,attack,47,spoof,0.0009
test/attack/43.mp4,attack,71,spoof,0.0
test/attack/43.mp4,attack,95,spoof,0.0011
test/attack/43.mp4,attack,119,spoof,0.0003
test/attack/43.mp4,attack,143,spoof,0.0
test/attack/43.mp4,attack,167,spoof,0.0
test/attack/43.mp4,attack,191,spoof,0.0
test/attack/43.mp4,attack,215,spoof,0.0
test/attack/43.mp4,attack,239,spoof,0.0
test/attack/43.mp4,attack,263,spoof,0.0
test/attack/43.mp4,attack,287,spoof,0.0
test/attack/43.mp4,attack,311,spoof,0.0
test/attack/43.mp4,attack,335,spoof,0.0
test/attack/43.mp4,attack,359,spoof,0.0
test/attack/43.mp4,attack,383,spoof,0.0
test/attack/43.mp4,attack,407,spoof,0.0
test/attack/43.mp4,attack,431,spoof,0.0
test/attack/43.mp4,attack,455,spoof,0.0
test/attack/44.mp4,attack,0,too_small,
test/attack/44.mp4,attack,20,too_small,
test/attack/44.mp4,attack,40,too_small,
test/attack/44.mp4,attack,61,spoof,0.0015
test/attack/44.mp4,attack,81,spoof,0.0001
test/attack/44.mp4,attack,102,spoof,0.0668
test/attack/44.mp4,attack,122,spoof,0.3342
test/attack/44.mp4,attack,143,spoof,0.5922
test/attack/44.mp4,attack,163,real,0.9656
test/attack/44.mp4,attack,184,spoof,0.8438
test/attack/44.mp4,attack,204,spoof,0.5566
test/attack/44.mp4,attack,225,real,0.9662
test/attack/44.mp4,attack,245,real,0.9569
test/attack/44.mp4,attack,266,real,0.9809
test/attack/44.mp4,attack,286,spoof,0.6493
test/attack/44.mp4,attack,307,spoof,0.409
test/attack/44.mp4,attack,327,spoof,0.3291
test/attack/44.mp4,attack,348,spoof,0.8451
test/attack/44.mp4,attack,368,spoof,0.0205
test/attack/44.mp4,attack,389,spoof,0.0273
test/attack/45.mp4,attack,0,spoof,0.0
test/attack/45.mp4,attack,11,spoof,0.0
test/attack/45.mp4,attack,23,spoof,0.0
test/attack/45.mp4,attack,34,spoof,0.0
test/attack/45.mp4,attack,46,spoof,0.0
test/attack/45.mp4,attack,57,spoof,0.0005
test/attack/45.mp4,attack,69,spoof,0.0046
test/attack/45.mp4,attack,81,spoof,0.0007
test/attack/45.mp4,attack,92,spoof,0.0088
test/attack/45.mp4,attack,104,spoof,0.0409
test/attack/45.mp4,attack,115,spoof,0.014
test/attack/45.mp4,attack,127,spoof,0.0
test/attack/45.mp4,attack,138,spoof,0.0001
test/attack/45.mp4,attack,150,spoof,0.3039
test/attack/45.mp4,attack,162,spoof,0.4027
test/attack/45.mp4,attack,173,spoof,0.0096
test/attack/45.mp4,attack,185,spoof,0.0005
test/attack/45.mp4,attack,196,spoof,0.0016
test/attack/45.mp4,attack,208,spoof,0.0004
test/attack/46.mp4,attack,0,spoof,0.0
test/attack/46.mp4,attack,28,spoof,0.0
test/attack/46.mp4,attack,57,spoof,0.0003
test/attack/46.mp4,attack,85,spoof,0.0083
test/attack/46.mp4,attack,114,spoof,0.0
test/attack/46.mp4,attack,143,spoof,0.0082
test/attack/46.mp4,attack,171,spoof,0.0323
test/attack/46.mp4,attack,200,spoof,0.0
test/attack/46.mp4,attack,229,spoof,0.0
test/attack/46.mp4,attack,257,spoof,0.0002
test/attack/46.mp4,attack,286,no_face,
test/attack/46.mp4,attack,314,spoof,0.0023
test/attack/46.mp4,attack,343,spoof,0.0
test/attack/46.mp4,attack,372,spoof,0.0202
test/attack/46.mp4,attack,400,spoof,0.0003
test/attack/46.mp4,attack,429,spoof,0.0045
test/attack/46.mp4,attack,458,spoof,0.0
test/attack/46.mp4,attack,486,spoof,0.0
test/attack/46.mp4,attack,515,spoof,0.0
test/attack/46.mp4,attack,544,spoof,0.0
test/attack/47.mp4,attack,0,spoof,0.0025
test/attack/47.mp4,attack,26,spoof,0.0044
test/attack/47.mp4,attack,53,spoof,0.0032
test/attack/47.mp4,attack,80,spoof,0.0003
test/attack/47.mp4,attack,107,spoof,0.0023
test/attack/47.mp4,attack,133,spoof,0.0029
test/attack/47.mp4,attack,160,spoof,0.0123
test/attack/47.mp4,attack,187,spoof,0.5531
test/attack/47.mp4,attack,214,spoof,0.7616
test/attack/47.mp4,attack,241,real,0.9914
test/attack/47.mp4,attack,267,spoof,0.1547
test/attack/47.mp4,attack,294,spoof,0.1038
test/attack/47.mp4,attack,321,spoof,0.6663
test/attack/47.mp4,attack,348,spoof,0.4653
test/attack/47.mp4,attack,375,spoof,0.6463
test/attack/47.mp4,attack,401,spoof,0.4882
test/attack/47.mp4,attack,428,spoof,0.593
test/attack/47.mp4,attack,455,spoof,0.0002
test/attack/47.mp4,attack,482,spoof,0.205
test/attack/47.mp4,attack,509,spoof,0.6001
test/attack/48.mp4,attack,0,spoof,0.0047
test/attack/48.mp4,attack,17,spoof,0.0017
test/attack/48.mp4,attack,34,spoof,0.0039
test/attack/48.mp4,attack,51,spoof,0.0363
test/attack/48.mp4,attack,68,spoof,0.3582
test/attack/48.mp4,attack,85,spoof,0.16
test/attack/48.mp4,attack,102,spoof,0.351
test/attack/48.mp4,attack,119,spoof,0.0407
test/attack/48.mp4,attack,136,spoof,0.0018
test/attack/48.mp4,attack,153,spoof,0.4547
test/attack/48.mp4,attack,171,spoof,0.4617
test/attack/48.mp4,attack,188,spoof,0.0046
test/attack/48.mp4,attack,205,spoof,0.0001
test/attack/48.mp4,attack,222,spoof,0.0004
test/attack/48.mp4,attack,239,spoof,0.0118
test/attack/48.mp4,attack,256,spoof,0.4858
test/attack/48.mp4,attack,273,spoof,0.3504
test/attack/48.mp4,attack,290,spoof,0.0201
test/attack/48.mp4,attack,307,spoof,0.0004
test/attack/48.mp4,attack,325,spoof,0.0002
test/attack/49.mp4,attack,0,too_small,
test/attack/49.mp4,attack,41,too_small,
test/attack/49.mp4,attack,82,spoof,0.2828
test/attack/49.mp4,attack,123,spoof,0.4906
test/attack/49.mp4,attack,164,spoof,0.0476
test/attack/49.mp4,attack,205,spoof,0.0
test/attack/49.mp4,attack,246,spoof,0.0007
test/attack/49.mp4,attack,288,spoof,0.0013
test/attack/49.mp4,attack,329,spoof,0.0
test/attack/49.mp4,attack,370,spoof,0.0
test/attack/49.mp4,attack,411,spoof,0.0
test/attack/49.mp4,attack,452,spoof,0.0033
test/attack/49.mp4,attack,493,spoof,0.0
test/attack/49.mp4,attack,535,spoof,0.1633
test/attack/49.mp4,attack,576,spoof,0.4801
test/attack/49.mp4,attack,617,spoof,0.4826
test/attack/49.mp4,attack,658,spoof,0.01
test/attack/49.mp4,attack,699,spoof,0.0
test/attack/49.mp4,attack,740,spoof,0.0679
test/attack/49.mp4,attack,782,spoof,0.0001
test/attack/5.mp4,attack,0,spoof,0.0
test/attack/5.mp4,attack,22,spoof,0.0001
test/attack/5.mp4,attack,45,spoof,0.0015
test/attack/5.mp4,attack,67,spoof,0.0003
test/attack/5.mp4,attack,90,spoof,0.0
test/attack/5.mp4,attack,113,spoof,0.0
test/attack/5.mp4,attack,135,spoof,0.0094
test/attack/5.mp4,attack,158,spoof,0.0054
test/attack/5.mp4,attack,181,spoof,0.0
test/attack/5.mp4,attack,203,spoof,0.0001
test/attack/5.mp4,attack,226,no_face,
test/attack/5.mp4,attack,248,no_face,
test/attack/5.mp4,attack,271,no_face,
test/attack/5.mp4,attack,294,spoof,0.0
test/attack/5.mp4,attack,316,spoof,0.0001
test/attack/5.mp4,attack,339,spoof,0.0
test/attack/5.mp4,attack,362,spoof,0.0
test/attack/5.mp4,attack,384,spoof,0.0
test/attack/5.mp4,attack,407,spoof,0.0
test/attack/5.mp4,attack,430,spoof,0.0
test/attack/50.mp4,attack,0,spoof,0.0007
test/attack/50.mp4,attack,18,spoof,0.3345
test/attack/50.mp4,attack,37,spoof,0.0006
test/attack/50.mp4,attack,55,spoof,0.0
test/attack/50.mp4,attack,74,spoof,0.0
test/attack/50.mp4,attack,93,spoof,0.0
test/attack/50.mp4,attack,111,spoof,0.0001
test/attack/50.mp4,attack,130,spoof,0.0113
test/attack/50.mp4,attack,149,spoof,0.0035
test/attack/50.mp4,attack,167,spoof,0.2723
test/attack/50.mp4,attack,186,spoof,0.5866
test/attack/50.mp4,attack,204,spoof,0.0744
test/attack/50.mp4,attack,223,spoof,0.0682
test/attack/50.mp4,attack,242,spoof,0.0025
test/attack/50.mp4,attack,260,spoof,0.4737
test/attack/50.mp4,attack,279,spoof,0.6999
test/attack/50.mp4,attack,298,spoof,0.0078
test/attack/50.mp4,attack,316,spoof,0.0627
test/attack/50.mp4,attack,335,spoof,0.0844
test/attack/50.mp4,attack,354,spoof,0.0839
test/attack/51.mp4,attack,0,spoof,0.0004
test/attack/51.mp4,attack,18,spoof,0.0003
test/attack/51.mp4,attack,36,spoof,0.0072
test/attack/51.mp4,attack,54,spoof,0.0008
test/attack/51.mp4,attack,72,spoof,0.0021
test/attack/51.mp4,attack,90,spoof,0.0108
test/attack/51.mp4,attack,108,spoof,0.0004
test/attack/51.mp4,attack,126,spoof,0.0269
test/attack/51.mp4,attack,144,spoof,0.0903
test/attack/51.mp4,attack,162,spoof,0.0607
test/attack/51.mp4,attack,180,spoof,0.093
test/attack/51.mp4,attack,198,spoof,0.0148
test/attack/51.mp4,attack,216,spoof,0.7201
test/attack/51.mp4,attack,234,spoof,0.5958
test/attack/51.mp4,attack,252,spoof,0.4843
test/attack/51.mp4,attack,270,spoof,0.6033
test/attack/51.mp4,attack,288,spoof,0.0021
test/attack/51.mp4,attack,306,spoof,0.0093
test/attack/51.mp4,attack,324,spoof,0.0105
test/attack/51.mp4,attack,342,spoof,0.0168
test/attack/52.mp4,attack,0,spoof,0.4243
test/attack/52.mp4,attack,29,spoof,0.0383
test/attack/52.mp4,attack,58,spoof,0.0102
test/attack/52.mp4,attack,88,spoof,0.0096
test/attack/52.mp4,attack,117,real,0.9761
test/attack/52.mp4,attack,146,real,0.9979
test/attack/52.mp4,attack,176,real,0.9854
test/attack/52.mp4,attack,205,real,0.9875
test/attack/52.mp4,attack,234,spoof,0.7333
test/attack/52.mp4,attack,264,real,0.906
test/attack/52.mp4,attack,293,real,0.9264
test/attack/52.mp4,attack,323,real,0.9168
test/attack/52.mp4,attack,352,spoof,0.7847
test/attack/52.mp4,attack,381,spoof,0.6587
test/attack/52.mp4,attack,411,spoof,0.8244
test/attack/52.mp4,attack,440,spoof,0.204
test/attack/52.mp4,attack,469,spoof,0.7992
test/attack/52.mp4,attack,499,spoof,0.4422
test/attack/52.mp4,attack,528,spoof,0.2744
test/attack/52.mp4,attack,558,spoof,0.3885
test/attack/53.mp4,attack,0,spoof,0.0004
test/attack/53.mp4,attack,17,spoof,0.0
test/attack/53.mp4,attack,35,spoof,0.0
test/attack/53.mp4,attack,53,spoof,0.0003
test/attack/53.mp4,attack,70,spoof,0.0076
test/attack/53.mp4,attack,88,spoof,0.0018
test/attack/53.mp4,attack,106,spoof,0.0034
test/attack/53.mp4,attack,123,spoof,0.0075
test/attack/53.mp4,attack,141,spoof,0.0424
test/attack/53.mp4,attack,159,spoof,0.0213
test/attack/53.mp4,attack,176,spoof,0.0022
test/attack/53.mp4,attack,194,spoof,0.0116
test/attack/53.mp4,attack,212,spoof,0.2811
test/attack/53.mp4,attack,229,spoof,0.0615
test/attack/53.mp4,attack,247,spoof,0.2055
test/attack/53.mp4,attack,265,spoof,0.3495
test/attack/53.mp4,attack,282,spoof,0.0238
test/attack/53.mp4,attack,300,spoof,0.0055
test/attack/53.mp4,attack,318,spoof,0.0008
test/attack/53.mp4,attack,336,spoof,0.0001
test/attack/54.mp4,attack,0,spoof,0.0009
test/attack/54.mp4,attack,14,spoof,0.0
test/attack/54.mp4,attack,28,spoof,0.0001
test/attack/54.mp4,attack,42,spoof,0.0
test/attack/54.mp4,attack,56,spoof,0.0
test/attack/54.mp4,attack,70,spoof,0.0094
test/attack/54.mp4,attack,84,spoof,0.0077
test/attack/54.mp4,attack,98,spoof,0.0449
test/attack/54.mp4,attack,112,spoof,0.0188
test/attack/54.mp4,attack,126,spoof,0.0036
test/attack/54.mp4,attack,140,spoof,0.0771
test/attack/54.mp4,attack,154,spoof,0.4692
test/attack/54.mp4,attack,168,spoof,0.0742
test/attack/54.mp4,attack,182,spoof,0.0
test/attack/54.mp4,attack,196,spoof,0.0
test/attack/54.mp4,attack,210,spoof,0.0
test/attack/54.mp4,attack,224,spoof,0.0004
test/attack/54.mp4,attack,238,spoof,0.0002
test/attack/54.mp4,attack,252,spoof,0.0018
test/attack/54.mp4,attack,266,spoof,0.0003
test/attack/6.mp4,attack,0,spoof,0.0
test/attack/6.mp4,attack,12,spoof,0.0
test/attack/6.mp4,attack,24,spoof,0.0
test/attack/6.mp4,attack,36,spoof,0.0
test/attack/6.mp4,attack,49,spoof,0.0
test/attack/6.mp4,attack,61,spoof,0.0
test/attack/6.mp4,attack,73,spoof,0.0
test/attack/6.mp4,attack,85,spoof,0.0
test/attack/6.mp4,attack,98,spoof,0.0002
test/attack/6.mp4,attack,110,no_face,
test/attack/6.mp4,attack,122,spoof,0.0025
test/attack/6.mp4,attack,134,spoof,0.2511
test/attack/6.mp4,attack,147,spoof,0.0012
test/attack/6.mp4,attack,159,spoof,0.0001
test/attack/6.mp4,attack,171,spoof,0.0
test/attack/6.mp4,attack,183,spoof,0.0
test/attack/6.mp4,attack,196,spoof,0.0008
test/attack/6.mp4,attack,208,spoof,0.0093
test/attack/6.mp4,attack,220,spoof,0.0
test/attack/6.mp4,attack,233,spoof,0.0001
test/attack/7.mp4,attack,0,spoof,0.0
test/attack/7.mp4,attack,17,spoof,0.0
test/attack/7.mp4,attack,35,spoof,0.0001
test/attack/7.mp4,attack,53,spoof,0.0
test/attack/7.mp4,attack,70,spoof,0.0
test/attack/7.mp4,attack,88,spoof,0.0
test/attack/7.mp4,attack,106,spoof,0.0
test/attack/7.mp4,attack,123,spoof,0.0002
test/attack/7.mp4,attack,141,spoof,0.0025
test/attack/7.mp4,attack,159,spoof,0.1085
test/attack/7.mp4,attack,176,spoof,0.1348
test/attack/7.mp4,attack,194,spoof,0.3851
test/attack/7.mp4,attack,212,spoof,0.0107
test/attack/7.mp4,attack,229,spoof,0.0009
test/attack/7.mp4,attack,247,spoof,0.0017
test/attack/7.mp4,attack,265,spoof,0.0234
test/attack/7.mp4,attack,282,spoof,0.0017
test/attack/7.mp4,attack,300,spoof,0.0015
test/attack/7.mp4,attack,318,spoof,0.0116
test/attack/7.mp4,attack,336,spoof,0.0038
test/attack/8.mp4,attack,0,spoof,0.0001
test/attack/8.mp4,attack,14,spoof,0.0015
test/attack/8.mp4,attack,29,spoof,0.0001
test/attack/8.mp4,attack,44,spoof,0.0001
test/attack/8.mp4,attack,59,spoof,0.0
test/attack/8.mp4,attack,74,spoof,0.0005
test/attack/8.mp4,attack,89,spoof,0.0003
test/attack/8.mp4,attack,103,spoof,0.0049
test/attack/8.mp4,attack,118,spoof,0.0003
test/attack/8.mp4,attack,133,spoof,0.0011
test/attack/8.mp4,attack,148,spoof,0.0005
test/attack/8.mp4,attack,163,spoof,0.2541
test/attack/8.mp4,attack,178,spoof,0.0511
test/attack/8.mp4,attack,192,spoof,0.0
test/attack/8.mp4,attack,207,spoof,0.0255
test/attack/8.mp4,attack,222,spoof,0.1571
test/attack/8.mp4,attack,237,spoof,0.0003
test/attack/8.mp4,attack,252,spoof,0.0057
test/attack/8.mp4,attack,267,spoof,0.0154
test/attack/8.mp4,attack,282,spoof,0.0329
test/attack/9.mp4,attack,0,spoof,0.224
test/attack/9.mp4,attack,19,spoof,0.291
test/attack/9.mp4,attack,39,spoof,0.0001
test/attack/9.mp4,attack,58,spoof,0.0
test/attack/9.mp4,attack,78,spoof,0.0001
test/attack/9.mp4,attack,97,spoof,0.0008
test/attack/9.mp4,attack,117,spoof,0.0001
test/attack/9.mp4,attack,136,spoof,0.0001
test/attack/9.mp4,attack,156,spoof,0.0471
test/attack/9.mp4,attack,175,real,0.9986
test/attack/9.mp4,attack,195,real,0.9998
test/attack/9.mp4,attack,214,real,0.9988
test/attack/9.mp4,attack,234,real,0.9973
test/attack/9.mp4,attack,253,real,0.9961
test/attack/9.mp4,attack,273,real,0.9966
test/attack/9.mp4,attack,292,real,0.9918
test/attack/9.mp4,attack,312,real,0.9923
test/attack/9.mp4,attack,331,real,0.9874
test/attack/9.mp4,attack,351,real,0.9977
test/attack/9.mp4,attack,371,real,0.9743
